,snap_date,id_hash,days,home_region,tourists_region,city,gender,age,mou,mou_out,dou,interests,top_service,volume_sum,dl_volume_sum,ul_volume_sum
3812,2022.09.01,3ebad93a02c688e496d993268b7b5c48,4,52,33,Меленки,3,0,,,11.568459,,[dns],7543995.0,6402048.5,1141949.5
3813,2022.09.01,65ec82297815474601f767c9240d5041,1,36,33,Меленки,3,0,,,8.569193,,[unknowntcp],1.0788606E7,3059429.0,7729180.0
3814,2022.06.01,9574ba1f76e9797e66f97e2d179e8bd9,6,52,33,Меленки,2,41,706.23,392.50748,28669.719,"[Мобильная связь и интернет, Аптеки и оптики, Денежные переводы, платежи, Навигация, Поисковые системы, Социальные сети, Контент на тему путешествий, Сайты знакомств]",[tiktok],2.570836E7,1.7466044E7,8242320.5
3815,2022.06.01,99c53cc60eba1bb6cc56effcbd247328,12,52,33,Меленки,1,35,821.8175,455.49,18894.78,"[Голосовые звонки , Сайты для взрослых, Технический трафик, Покупка техники и электроники]",[existing],1382331.2,757480.5,624853.94
3816,2022.06.01,c0ce5b2c9d6a20ccf9f7d402f737e3e0,8,77,33,Меленки,3,27,21.5075,13.5975,172.78857,[Видеоигры и игровые сервисы],[tiktok],9.0511898E8,8.2722886E8,7.7890088E7
3817,2022.06.01,b37a5b6aed3b213869ac5bf6efa197d0,1,52,33,Меленки,3,0,3.8325,,,,[unknowntcp],6684428.0,1741137.2,4943294.0
3818,2022.06.01,2211a9bced6b583c7b3e69b3973b98ea,1,77,33,Меленки,1,38,3064.775,2078.1775,2799.6875,"[Навигация, Контент на тему автомобилей, Такси, Услуги по дому и для дома (химчистки итд), Сайты знакомств]",[yandex],1.18057042E10,1.07649505E10,1.04075405E9
3819,2022.06.01,c3f05c9265122884c5d7fbb6492ce8b9,6,52,33,Меленки,1,47,213.08,84.21,1917.2057,"[Сайты знакомств, Фильмы и сериалы, ТВ]",[megafon],2.2603122E7,1.4655255E7,7947870.0
3820,2022.09.01,0477ccf37a02e38d02d372d08fe53eba,1,61,33,Меленки,1,39,261.6075,142.2225,6127.718,"[Голосовые звонки , Продуктовые сети, Видеоконтент, Навигация, Активный отдых]",[dns],1.03975571E9,8.7425862E8,1.65497072E8
3821,2022.09.01,43a91f27c0908205943c2c88cf894b81,7,77,33,Меленки,1,24,77.84,55.335,15166.643,"[Контент на тему техники и электроники, Навигация, Поисковые системы, Новости и СМИ, Кредиты и займы, Общественный транспорт, Активный отдых, Фильмы и сериалы, ТВ, Email-клиенты, Банки, Салоны красоты (барбершопы, маникюры, спа), Туроператоры, Маркетплейсы, Государственный информационный портал, Развлекательный контент, Медицинские товары]",[megafon],2.47180826E9,2.25594854E9,2.15859872E8
3822,2022.09.01,df97c5cdb1783908fd627d6ae4fcc0ac,9,11,33,Меленки,3,0,524.5625,284.8125,,,,,,
3823,2022.06.01,755c8d312e54fe8a148b0e9b675ae31a,15,52,33,Меленки,1,37,1507.135,689.8325,20891.957,"[Маркетплейсы, Социальные сети, Государственный информационный портал, Мобильная связь и интернет, Навигация, Такси, Денежные переводы, платежи, Автозапчасти,автотовары, Сайты знакомств]",[tiktok],2.0607302E7,1.3679865E7,6927440.0
3824,2022.06.01,6f41b12af87de99e91ad3357a1b04a44,7,77,33,Меленки,3,0,155.9075,58.9925,1240.6621,"[Email-клиенты, Маркетплейсы, Навигация, Поиск работы, Ювелирные украшения и аксессуары, Топливо]",[dns],7.4067697E9,6.9384873E9,4.68282272E8
3825,2022.06.01,1c8536431fee9790b777807411a13f07,12,77,33,Меленки,3,0,,,10.119579,,[unknowntcp],1.0767107E7,1551605.0,9215506.0
3826,2022.06.01,2007e693a59ec971c8a9a1ee8bcafa5b,4,77,33,Меленки,3,0,,,17.816168,,[unknowntcp],4566944.5,1945506.1,2621441.5
3827,2022.09.01,6eb764130075679bc274487f30a92aeb,7,77,33,Меленки,1,45,472.5,246.89,772.9877,,[google],2.6741194E7,1.947396E7,7267237.0
3828,2022.09.01,8ff2aa482c07d823dbbbeae448b876f6,5,52,33,Меленки,1,55,96.09251,68.39,,,,,,
3829,2022.09.01,cb0ff861d0c8a18608440b6a7d2d1eba,16,52,33,Меленки,1,36,345.31,163.66,1297.8472,[Маркетплейсы],[yandex],734576.9,425149.2,309430.8
3830,2022.09.01,c42a0f38b9da002543aae96e6d1134ba,1,77,33,Меленки,1,35,672.42004,315.105,10070.552,"[Топливо, Сайты знакомств, Фильмы и сериалы, ТВ, Банки, Ювелирные украшения и аксессуары, Передача и хранение данных, Контент на тему техники и электроники, Видеоигры и игровые сервисы, Навигация, Поисковые системы, Сервис доставки, Программное обеспечение, Покупка техники и электроники, Технический трафик]",[mpegdash],1.35644764E10,1.29486449E10,6.1583136E8
3831,2022.06.01,2723cbf9980780e654bed9e5f0fe5d78,7,64,33,Меленки,1,40,821.90497,637.6125,4604.6143,"[Навигация, Развлекательный контент, Программное обеспечение, Мессенджеры и чаты]",[telegram],6.7700416E8,6.1035053E8,6.665364E7
3832,2022.09.01,6dd8270b1cdf7735a6cbb53cb16bb98b,8,77,33,Меленки,1,31,799.925,525.77,12960.622,"[Новости и СМИ, Мессенджеры и чаты, Туроператоры, Ремонт и обслуживание авто, Навигация, Технический трафик, Автозапчасти,автотовары, Охота и рыбалка, Одежда и обувь, Фильмы и сериалы, ТВ, Онлайн-образование, Контент на тему техники и электроники, Такси, Покупка техники и электроники, Государственный информационный портал, Кафе и рестораны, Развлекательный контент, Поисковые системы, Продуктовые сети]",[vkontakte],4.9182039E9,4.5786235E9,3.39580608E8
3833,2022.09.01,b78e37f6b42cb5e4477ec8f1f21ef61b,10,52,33,Меленки,1,39,481.285,250.565,16461.344,"[Сайты знакомств, Аудиокниги, радио и подкасты, Такси, Новости и СМИ, Кафе и рестораны, Технический трафик, Доставка еды и продуктов, Навигация, Поисковые системы, Покупка техники и электроники, Голосовые звонки , Музыка, Фильмы и сериалы, ТВ]",[tiktok],2.2887656E8,2.1569616E8,1.3180404E7
3834,2022.06.01,97265f7771a2b8be74015717a7cd5fad,8,31,33,Меленки,3,43,224.1575,151.585,11512.867,"[Мессенджеры и чаты, Аптеки и оптики, Голосовые звонки , Поисковые системы, Развлекательный контент]",[dns],6.0999219E8,5.721072E8,3.7884976E7
3835,2022.06.01,4400c6cee1b3814ba1b0012159a779bd,14,62,33,Меленки,1,41,285.18,196.84,9748.622,"[Маркетплейсы, Навигация, Сайты знакомств, Денежные переводы, платежи, Программное обеспечение, Поисковые системы, Голосовые звонки , Видеоконтент]",[existing],1.01947341E9,9.6048928E8,5.8984116E7
3836,2022.09.01,b893c83eca47dd33c86e3b032830341d,6,52,33,Меленки,3,0,1410.8676,831.94995,11275.926,"[Контент на тему путешествий, Музыка, Продуктовые сети, Билеты, отели, путевки, Спортивные товары, Навигация]",[unknownudp],3.39642528E8,2.93846944E8,4.5795604E7
3837,2022.09.01,95c65cc5727bcded91d458d30e5d96e3,5,77,33,Меленки,2,27,510.93,477.575,569.0159,,,2.23932736E8,1.85064208E8,3.886854E7
3838,2022.06.01,53e71ad0e903f56f1676da033e3f7a68,7,52,33,Меленки,3,0,340.095,155.82,18541.445,"[Видеоигры и игровые сервисы, Передача и хранение данных, Социальные сети, Сайты знакомств, Email-клиенты, Покупка техники и электроники]",[ad],2.46726928E8,2.19031472E8,2.7695468E7
3839,2022.06.01,55f2e7eceb14c4542a6481f510e133ca,13,52,33,Меленки,1,20,,,12.097564,,[unknowntcp],2833852.2,733995.1,2099860.2
3840,2022.09.01,4717196b8858c901c9a244b368644f28,6,52,33,Меленки,3,0,,,,,[unknowntcp],1.1053313E7,2767743.2,8285573.0
3841,2022.09.01,0f278be40932d33a2e2a4e0c92d3ee74,3,52,33,Меленки,1,43,781.6725,430.7275,1414.8053,"[Квесты и аттракционы, Развлекательный контент, Автозапчасти,автотовары, Туроператоры, Новости и СМИ]",[unknowntcp],8.5725741E8,8.1492173E8,4.2335648E7
3842,2022.06.01,0eb7c357f9fcf61f025f14add4883cce,4,76,33,Меленки,3,0,3.2025,,8.62046,,[unknownudp],2428991.2,1207478.0,1221516.5
3843,2022.06.01,47941e4106294f6ecb3392401f843810,6,44,33,Меленки,3,53,4.8474994,,,,[dns],,,
3844,2022.06.01,83f190e4ded54885934c9909f5e94264,1,77,33,Меленки,3,0,,,,,[existing],1.04111528E8,2.3814658E7,8.0296872E7
3845,2022.06.01,61b48fdd5f8b8afbe910b072877338f2,4,77,33,Меленки,1,28,574.84,249.2175,15601.438,"[Покупка техники и электроники, Видеоконтент, Активный отдых, Мобильная связь и интернет, Маркетплейсы, Автозапчасти,автотовары, Навигация]",[vkontakte],3.04457395E9,2.97289498E9,7.1678872E7
3846,2022.06.01,51a35c0d1c39a3b5f14ab129aaaef33e,1,52,33,Меленки,3,0,,,,,[unknowntcp],3186955.8,753933.6,2433025.2
3847,2022.06.01,fab2ac059b97a41cdb63f4b1d41e8718,12,59,33,Меленки,2,29,365.1725,194.4075,8774.842,"[Спортивные товары, Аренда жилья, Музыка, Государственный информационный портал, Навигация, Ювелирные украшения и аксессуары]",[dns],2.95186016E8,2.53633232E8,4.155278E7
3848,2022.09.01,81684421396c418be4e48561c42b2c28,5,77,33,Меленки,1,40,42.1225,38.36,596.6789,"[Кафе и рестораны, Развлекательный контент, Навигация]",[tiktok],4.9101327E9,4.6984376E9,2.11694784E8
3849,2022.09.01,54b60c127be68b3de17256ea0e7dff21,12,77,33,Меленки,2,35,1009.9425,709.17004,8218.527,"[Фильмы и сериалы, ТВ, Выставки, театры, Музыка, Государственный информационный портал, Товары для дома и ремонта, Новости и СМИ, Контент на тему путешествий, Услуги по дому и для дома (химчистки итд), Доставка еды и продуктов, Передача и хранение данных, Покупка жилья, Поисковые системы, Одежда и обувь, Косметика, Книги, электронная литература, Билеты, отели, путевки, Маркетплейсы, Технический трафик, Аренда жилья, Продуктовые сети, Денежные переводы, платежи, Кредиты и займы, Гороскопы, Медицинские товары, Видеоконтент]",[dns],1.98897029E10,1.84986337E10,1.39106931E9
3850,2022.09.01,93d5b8d2f5d0c8216486e6a429a237c5,8,52,33,Меленки,1,45,787.58746,351.6275,23510.227,"[Покупка техники и электроники, Контент на тему автомобилей, Email-клиенты, Доставка еды и продуктов, Автозапчасти,автотовары, Поисковые системы, Маркетплейсы, Навигация, Ремонт и обслуживание авто, Музыка, Медицинские товары, Передача и хранение данных, Фильмы и сериалы, ТВ]",[yandex],6.5886566E8,5.6514989E8,9.37158E7
3851,2022.09.01,b2c519d9443f6493ef467bfc9a539386,1,77,33,Меленки,1,42,33.39,27.055,185.35474,[Такси],[youtube],1.74769536E8,1.19383024E8,5.538652E7
3852,2022.09.01,4b17927b68fa8edb94bba05f0ffb3519,6,77,33,Меленки,3,40,620.14746,281.155,7587.3193,"[Автозапчасти,автотовары, Доставка еды и продуктов, Туроператоры, Продуктовые сети, Развлекательный контент, Книги, электронная литература, Облачный гейминг, Новости и СМИ]",[existing],4.6543008E8,3.91982656E8,7.3447432E7
3853,2022.09.01,305871ce88129cc6b80eb8538aec3df1,3,62,33,Меленки,1,40,23.485,,,,[existing],,,
3854,2022.09.01,c8ccec9946abc49427041c130cc09072,4,23,33,Меленки,1,28,7.139999,4.2699995,,,,,,
3855,2022.09.01,65046ac14eb12f3e355a5f202b4baa3f,7,77,33,Меленки,3,0,,,7.2679696,,[dns],558602.1,226680.3,331924.94
3856,2022.06.01,4a6cdd8f123f7dec41cd51a4c00d5196,9,77,33,Меленки,3,35,2828.7,2084.1624,4222.138,"[Навигация, Денежные переводы, платежи, Аптеки и оптики, Услуги по дому и для дома (химчистки итд), Продуктовые сети, Такси, Передача и хранение данных, Страхование ]",[existing],8.5237668E9,7.2960573E9,1.22770995E9
3857,2022.09.01,600e8f214adb061eb2e1b47acb3d4bc8,1,52,33,Меленки,3,0,3.78,,,,[unknowntcp],5657795.0,1393613.5,4264184.5
3858,2022.09.01,483c0e067e25425c70b1a36c29979822,6,23,33,Меленки,2,28,3.3424997,,,,[existing],73353.0,73353.0,
3859,2022.06.01,75d64633d33e66eab8c3cff028771ddb,19,52,33,Меленки,2,49,4.7075005,,,,,,,
3860,2022.06.01,b838c5ed1c40c59fbe76a539667f139b,12,77,33,Меленки,3,0,1462.2999,791.245,4525.941,"[Навигация, Передача и хранение данных, Такси, Книги, электронная литература, Туроператоры, Поисковые системы, Мессенджеры и чаты, Страхование ]",[yandex],7.4400736E8,5.6884224E8,1.7516512E8
3861,2022.06.01,8038cc43202b53a4239f38718e262279,5,62,33,Меленки,1,22,,,6135.117,"[Видеоконтент, Сайты знакомств, Навигация, Голосовые звонки , Такси]",[existing],1.81012582E9,1.70305856E9,1.07067344E8
3862,2022.06.01,68c0de440d938e8999382c1e938dfd82,4,55,33,Меленки,1,26,,,3480.5789,"[Навигация, Сайты знакомств, Поисковые системы, Фильмы и сериалы, ТВ, Такси]",[httplivestreaming],1.15431352E8,5.1536424E7,6.3894928E7
3863,2022.09.01,2026fd849e939fbf362bccdce3047512,14,52,33,Меленки,1,24,14.612501,13.825002,355.07227,[Навигация],,3.1578537E9,3.00480742E9,1.53046256E8
3864,2022.09.01,8d6278b7d22cdfa0df6d8932baa54513,13,68,33,Меленки,1,35,220.74501,104.12501,1966.7085,"[Социальные сети, Навигация, Покупка техники и электроники]",[tiktok],1.05089773E9,9.6878214E8,8.2115616E7
3865,2022.09.01,a096b7d7509ebd7adc63a95301ba8a24,6,52,33,Меленки,1,38,,,12097.084,[Видеоконтент],[youtube],2.50362752E9,2.39516851E9,1.08458936E8
3866,2022.06.01,a59eaece4e1eda906c217c9a1b0ba260,12,52,33,Меленки,2,29,871.08,453.53003,22155.572,"[Одежда и обувь, Навигация, Технический трафик, Покупка техники и электроники]",[unknowntcp],5.4916797E9,4.3653985E9,1.12628096E9
3867,2022.06.01,3f4fa9aa49d70682854071f6575edd07,5,77,33,Меленки,1,38,525.945,279.1775,45281.445,"[Email-клиенты, Мессенджеры и чаты, Активный отдых, Технический трафик, Передача и хранение данных, Поисковые системы, Покупка техники и электроники, Навигация, Денежные переводы, платежи, Видеоконтент, Программное обеспечение]",[telegram],8.2445548E9,7.8216274E9,4.2292768E8
3868,2022.06.01,5a26cb2ebe3c1989cb10434aa8735206,1,77,33,Меленки,1,43,474.23248,4.4974995,912.16595,[Email-клиенты],[odnoklassniki],1.24966308E10,1.21598556E10,3.3677456E8
3869,2022.09.01,31919d9b2b3ec796e9ddc616f4554fc1,1,52,33,Меленки,1,32,219.34502,47.3725,9192.745,"[Навигация, Активный отдых]",[tiktok],4.8392878E9,4.6048266E9,2.34461488E8
3870,2022.09.01,a9c6d420c4ffe035240f9fa5d9f6aea8,16,52,33,Меленки,3,0,1317.82,394.62497,43080.36,"[Банки, Музыка, Сайты для взрослых, Сервис доставки, Аудиокниги, радио и подкасты, Книги, электронная литература, Технический трафик, Поисковые системы, Фриланс, Образование для детей, Email-клиенты, Сайты знакомств, Навигация, Доставка еды и продуктов, Денежные переводы, платежи, Фильмы и сериалы, ТВ, Каршеринг, Топливо, Мессенджеры и чаты, Продуктовые сети, Одежда и обувь, Новости и СМИ, Товары для дома и ремонта, Передача и хранение данных]",[yandex],1.15205568E9,1.03810829E9,1.139474E8
3871,2022.06.01,773af01a0814f18f99aad47f11ba6bcb,11,44,33,Меленки,3,0,353.185,182.0175,3004.1587,"[Передача и хранение данных, Голосовые звонки , Фильмы и сериалы, ТВ, Программное обеспечение, Навигация, Email-клиенты]",[existing],1.73130404E10,1.32373719E10,4.07566874E9
3872,2022.06.01,466203e5d9e3b0bbe77707992a2d1008,6,52,33,Меленки,3,0,,,9.531005,,[unknowntcp],1887430.6,728260.06,1159173.8
3873,2022.06.01,c101ad372444d52cae419f89128d7bd6,1,72,33,Меленки,1,33,1046.57,692.10754,26794.568,"[Такси, Социальные сети, Навигация, Поисковые системы, Фильмы и сериалы, ТВ, Билеты, отели, путевки, Передача и хранение данных, Банки, Музыка, Email-клиенты]",[megafon],2.03074342E9,1.92996173E9,1.0078168E8
3874,2022.09.01,c3f64cac6f2471cdbdb42e86043c3a16,7,77,33,Меленки,3,0,1747.8826,1088.4825,97371.0,"[Образование для детей, Поисковые системы, Общественный транспорт, Новости и СМИ, Мессенджеры и чаты, Фриланс, Фильмы и сериалы, ТВ, Доставка еды и продуктов, Развлекательный контент, Автозапчасти,автотовары, Музыка, Онлайн-образование, Билеты, отели, путевки, Такси, Афиша и билетные сервисы, Ремонт и обслуживание авто, Кафе и рестораны, Контент на тему автомобилей, Покупка техники и электроники, Сайты знакомств, Денежные переводы, платежи, Страхование , Банки, Медицинские товары, Книги, электронная литература, Навигация, Товары для дома и ремонта, Голосовые звонки , Топливо, Сервис доставки, Салоны красоты (барбершопы, маникюры, спа), Технический трафик, Квесты и аттракционы, Продуктовые сети, Передача и хранение данных, Одежда и обувь, Услуги по дому и для дома (химчистки итд)]",[kinopoisk],8.8165908E9,8.4573711E9,3.59219904E8
3875,2022.06.01,ec5c7d6366dc20983e9b20344703aa0b,9,36,33,Меленки,1,40,313.8625,162.715,12079.387,"[Денежные переводы, платежи, Передача и хранение данных, Поисковые системы, Email-клиенты, Видеоконтент, Банки, Навигация, Маркетплейсы, Технический трафик, Сайты знакомств]",[existing],2.07633958E9,1.99524838E9,8.1091176E7
3876,2022.06.01,17a63c3e77382b6b9c5310fabf6b3cf2,7,78,33,Меленки,1,38,47.984997,14.875,5896.124,"[Сайты знакомств, Покупка техники и электроники, Поисковые системы, Развлекательный контент, Фильмы и сериалы, ТВ, Автозапчасти,автотовары, Афиша и билетные сервисы, Технический трафик, Спортивные товары, Маркетплейсы, Такси, Музыка, Контент на тему техники и электроники, Навигация, Передача и хранение данных, Мобильная связь и интернет]",[existing],1.27304684E10,1.19758162E10,7.5465158E8
3877,2022.06.01,4e7f43200358f9b78442ed0fbdace718,16,77,33,Меленки,1,38,410.8825,180.25,19700.203,"[Email-клиенты, Маркетплейсы, Фильмы и сериалы, ТВ, Аптеки и оптики, Навигация, Видеоигры и игровые сервисы, Мессенджеры и чаты, Такси]",[vkontakte],2.817506E7,1.6443585E7,1.1731478E7
3878,2022.06.01,d0c06eb4448beae48a9d8c3d5efb239e,8,30,33,Меленки,1,37,806.12,500.1675,21265.49,"[Фильмы и сериалы, ТВ, Социальные сети, Email-клиенты, Передача и хранение данных, Покупка техники и электроники, Программное обеспечение, Такси, Маркетплейсы, Сайты знакомств, Навигация]",[vkontakte],6.9456584E9,6.503296E9,4.4236224E8
3879,2022.06.01,a5267a31ae7bccf42a05e8a2b35c2e55,10,52,33,Меленки,3,0,4.2525,3.57,175.57765,[Активный отдых],[dns],6.5176512E7,4.4432504E7,2.0744008E7
3880,2022.09.01,ea50da0f0f563eb96a217f7f47dbe443,1,52,33,Меленки,1,37,1119.825,400.6275,6481.3125,[Навигация],[dns],5.08587392E8,4.1111088E8,9.7476512E7
3881,2022.06.01,8e6e1d2c14b9bffe52de2b5968658af1,15,34,33,Меленки,1,39,167.09,78.295,9017.923,"[Навигация, Инвестиции и вклады, Социальные сети, Сайты знакомств, Кредиты и займы, Денежные переводы, платежи, Такси, Развлекательный контент, Технический трафик, Поисковые системы, Видеоигры и игровые сервисы, Товары для дома и ремонта]",[bank],3.0279174E7,1.9945412E7,1.0333765E7
3882,2022.06.01,ae914a846b57ae0e0009f718fcec6339,7,66,33,Меленки,2,57,177.38,44.940002,,,[existing],,,
3883,2022.06.01,71d3137de1eef28344ac90cd11cbfa8b,4,34,33,Меленки,3,0,3.9724996,,12.210354,,[unknowntcp],615240.1,247851.45,367391.84
3884,2022.09.01,9c7a3c823d246c0cfb5b6ebb35df13c9,1,52,33,Меленки,1,32,33.0925,11.059999,17697.467,"[Навигация, Государственный информационный портал, Билеты, отели, путевки, Видеоигры и игровые сервисы, Ремонт и обслуживание авто, Программное обеспечение, Кафе и рестораны, Доставка еды и продуктов, Поисковые системы, Образование для детей, Сайты знакомств, Передача и хранение данных, Мессенджеры и чаты, Фильмы и сериалы, ТВ, Охота и рыбалка]",[existing],9.897564E7,9.3218488E7,5757153.0
3885,2022.09.01,101e872b4f3255c782a88a0c487f9124,10,77,33,Меленки,3,0,,,7.273096,,[dns],2815497.2,928936.06,1886564.4
3886,2022.06.01,70621e8ac36ec6a2e8db1f3b45fc3fb7,1,52,33,Меленки,3,0,519.5575,275.1875,14886.642,"[Банки, Сервис доставки, Ювелирные украшения и аксессуары, Фитнес, бег и здоровое питание, Косметика, Навигация, Поисковые системы, Общественный транспорт, Передача и хранение данных, Email-клиенты]",[vkontakte],1.55862016E9,1.43358938E9,1.25030768E8
3887,2022.06.01,1a973e357a62b66cc7acbde5cfc995b6,9,52,33,Меленки,1,51,542.8325,220.5875,5469.04,"[Маркетплейсы, Сайты знакомств, Контент на тему автомобилей, Фильмы и сериалы, ТВ]",[odnoklassniki],2.5612966E7,1.6268124E7,9344846.0
3888,2022.06.01,669c3dec8af18fc8e3a3e91db5c56d6e,16,21,33,Меленки,1,50,128.6075,65.205,2339.7979,"[Новости и СМИ, Поисковые системы, Фильмы и сериалы, ТВ, Государственный информационный портал, Развлекательный контент]",[existing],1.09918856E8,9.4181336E7,1.5737522E7
3889,2022.09.01,ea34ffafed47ef2d5f9b5d24d17da52b,7,62,33,Меленки,2,36,1949.5349,1319.1324,26791.887,"[Программное обеспечение, Новости и СМИ, Медицинские товары, Одежда и обувь, Облачный гейминг, Зоомагазин, Денежные переводы, платежи, Передача и хранение данных, Контент на тему техники и электроники, Государственный информационный портал, Социальные сети, Голосовые звонки , Банки, Видеоигры и игровые сервисы, Маркетплейсы, Технический трафик, Сайты знакомств, Поисковые системы, Контент на тему здоровья и косметики]",[dns],1.41558656E9,1.3196576E9,9.5928928E7
3890,2022.09.01,bf2bd1d1d879342a76ca5e4a158bf2d9,6,52,33,Меленки,1,28,588.8575,331.94,91360.266,"[Новости и СМИ, Автозапчасти,автотовары, Поисковые системы, Покупка техники и электроники, Социальные сети, Мобильная связь и интернет, Видеоконтент, Технический трафик, Фильмы и сериалы, ТВ, Государственный информационный портал, Контент на тему автомобилей, Хоккей]",[vkontakte],4.75791968E8,4.1066816E8,6.512382E7
3891,2022.09.01,404c8de75058da632e03ddf0ea46347c,9,52,33,Меленки,2,57,,,,,,,,
3892,2022.09.01,7c4cd19f9294143d83e137ebcd246cfd,1,52,33,Меленки,1,32,426.44,253.715,23831.12,"[Такси, Новости и СМИ, Аренда жилья, Голосовые звонки , Активный отдых, Видеоконтент, Навигация]",[dns],4.740478E7,2.8223718E7,1.9181066E7
3893,2022.06.01,3994b292e3a83d904e3288284c93b252,16,52,33,Меленки,1,53,324.7125,126.2275,3418.554,,[dns],5785882.0,3464386.8,2321498.5
3894,2022.06.01,785e765e174a44ba7caa41fb8784b65e,5,5,33,Меленки,1,35,615.79004,338.30997,16124.666,"[Социальные сети, Денежные переводы, платежи, Музыка, Мобильная связь и интернет, Навигация]",[tiktok],5.4946502E8,4.17246848E8,1.322182E8
3895,2022.06.01,3dd83b4350335144279a09849abff871,3,37,33,Меленки,1,24,3.3774993,,49320.285,"[Видеоконтент, Развлекательный контент, Навигация, Поисковые системы, Такси, Маркетплейсы, Технический трафик, Мобильная связь и интернет, Программное обеспечение, Фильмы и сериалы, ТВ, Сайты знакомств]",[ivi],4.8092201E10,4.7190622E10,9.0157594E8
3896,2022.09.01,a24710fbdbcb53af0e4cfa9e6630b384,15,77,33,Меленки,1,58,23.3275,16.922499,,,[existing],58537.5,58369.5,171.15
3897,2022.06.01,a3e9d5d7def33b2692d30ccf563cb581,2,77,33,Меленки,2,38,948.6225,530.9325,7351.5103,"[Фильмы и сериалы, ТВ, Билеты, отели, путевки, Кулинария и рецепты, Поисковые системы, Активный отдых]",[youtube],1.09863066E9,1.0092487E9,8.9381992E7
3898,2022.09.01,99c9cb6cc8abefe9ff7942781b93be61,5,52,33,Меленки,1,32,494.8125,219.6425,4609.0674,"[Покупка техники и электроники, Навигация, Доставка еды и продуктов]",[dns],1.86524384E8,1.01123512E8,8.540088E7
3899,2022.09.01,d00f71aa3f006efbab073dcdd0d551f4,2,57,33,Меленки,1,29,1232.5074,538.5625,21499.176,"[Аудиокниги, радио и подкасты, Навигация, Видеоконтент, Музыка, Новости и СМИ, Облачный гейминг, Email-клиенты, Мобильная связь и интернет]",[dns],1.99103078E9,1.92508518E9,6.5945668E7
3900,2022.09.01,211d9ebf3bed5cd8598c7c4a361d2143,1,62,33,Меленки,1,46,32.69,6.422499,3.1643567,[Товары для дома и ремонта],[existing],21337.05,20413.05,927.15
3901,2022.09.01,c06a1829bd2c261b6e583cc0e5e12ab6,26,36,33,Меленки,1,24,50.854996,27.615,4695.164,"[Сайты знакомств, Навигация, Общественный транспорт, Развлекательный контент, Банки, Покупка авто, Одежда и обувь, Облачный гейминг, Спортивные товары, Контент на тему техники и электроники, Аптеки и оптики, Активный отдых, Поисковые системы, Туроператоры, Доставка еды и продуктов, Видеоигры и игровые сервисы, Фильмы и сериалы, ТВ, Голосовые звонки , Товары для дома и ремонта, Email-клиенты, Покупка техники и электроники, Программное обеспечение, Мобильная связь и интернет]",[telegram],1.88664668E10,1.71882332E10,1.6782327E9
3902,2022.06.01,521f60704deb90a9e993f3c1f1f47902,3,77,33,Меленки,2,46,52.7275,,3.312012,,[wap2],333692.1,320422.2,13273.05
3903,2022.06.01,71e9c91df79fc9049785a9ee153435ce,4,77,33,Меленки,1,46,543.34,136.6575,1311.0521,"[Навигация, Музыка, Товары для дома и ремонта, Одежда и обувь]",[yandex],2.5805552E8,2.04065376E8,5.3990148E7
3904,2022.06.01,96103e5511346ccb784ebfc7fee47126,4,52,33,Меленки,2,31,7.4200006,7.4200006,1005.45294,,[kinopoisk],3854803.0,2849305.2,1005501.0
3905,2022.06.01,83e7ee063dcc128a284b4c0ac7187279,11,77,33,Меленки,1,33,515.6725,352.32748,12794.49,"[Страхование , Технический трафик, Передача и хранение данных, Такси, Банки, Контент на тему автомобилей, Навигация, Музыка, Мессенджеры и чаты, Поисковые системы]",[yandex],3.9863419E10,3.8384304E10,1.47911539E9
3906,2022.09.01,b7286c6998750ebc6557c9948a81b97b,4,52,33,Меленки,1,43,630.5075,383.16248,4535.835,"[Навигация, Страхование , Мобильная связь и интернет]",[tiktok],6.7705584E7,4.1404504E7,2.6301084E7
3907,2022.09.01,dc4c4754f451b931a323028f6e96ef7e,5,74,33,Меленки,1,23,3.4999995,3.4999995,11277.93,"[Видеоконтент, Мобильная связь и интернет, Товары для дома и ремонта, Общественный транспорт, Билеты, отели, путевки, Развлекательный контент, Туроператоры, Государственный информационный портал, Сайты для взрослых, Видеоигры и игровые сервисы, Кафе и рестораны, Фильмы и сериалы, ТВ, Технический трафик, Медицинские центры, клиники и стоматология, Навигация, Поисковые системы]",[megafon],2.05213856E8,1.9883496E8,6378900.0
3908,2022.09.01,729b8097ee0ed54bc0b2b939566c74ba,9,37,33,Меленки,1,38,280.7525,179.44499,1891.939,"[Каршеринг, Топливо, Навигация]",[existing],3.5278424E7,2.5534768E7,9743658.0
3909,2022.09.01,d67e03ced3831a8eddd429aa15f946a0,6,52,33,Меленки,1,38,94.115005,51.835003,380.07437,,[tiktok],9119279.0,7175207.5,1944075.0
3910,2022.09.01,6f5625f0bdf3702cf5543801be18f152,9,52,33,Меленки,1,26,747.2675,449.6625,71475.6,"[Программное обеспечение, Контент на тему техники и электроники, Кафе и рестораны, Салоны красоты (барбершопы, маникюры, спа), Социальные сети, Банки, Поисковые системы, Технический трафик, Развлекательный контент, Денежные переводы, платежи, Активный отдых, Email-клиенты, Передача и хранение данных, Новости и СМИ, Голосовые звонки , Покупка техники и электроники, Продуктовые сети, Мессенджеры и чаты, Мобильная связь и интернет]",[dns],5.1456251E9,4.8757396E9,2.6988576E8
